code,ticker,company_name,sector,best_variant,theme_text_regenerated,theme_text_regenerated_compact,theme_text_regenerated_normalized,theme_hit_count
4255,4255.T,ＴＨＥＣＯＯ,情報・通信業,theme_bodyleft,"ー 5 2 れ 8 幻 .1 ( 7 皿 D ー 7 △ 1 0.0 【 株 式 】 & 40 飛 【 株 主 1 い 名 く な 肥 〉 庸 1 1 、 イ ア ン ド ド ラ イ く 區 侃 冾 呂 2 , 5 冾 8 42 Ⅱ 己 資 本 武 井 也 8 よ 9 本 比 1 & Ⅱ S ア セ ッ ト マ ネ ジ メ ン ト 2 ト 2 料 石 9 Ⅱ 幻 ( 1 4 響 「 、 1 9 DX. 7 よ 4 4 3 4 1 【 指 標 等 】 4 肥 〉 工 ス フ ァ イ プ } 投 資 事 業 2 S14 4 国 人 ・ + 1. ROE △ 射 .9 予 △ 一 合 6 ( の ROA △ ト 17. ソ ニ ー ・ ミ ュ ー ジ ッ ク エ ン ⅸ 益 ( 12 ) 、 く 諸 の 2 筏 く 浮 動 株 〉 ・ 絣 : ・ く 投 信 〉 → 聳 疑 株 〉 “ ー","ー52れ8幻.1(7皿Dー7△10.0【株式】&40飛【株主1い名くな肥〉庸11、イアンドドライく區侃冾呂2,5冾842Ⅱ己資本武井也8よ9本比1&ⅡSアセットマネジメント2ト2料石9Ⅱ幻(14響「、19DX.7よ44341【指標等】4肥〉工スファイプ}投資事業2S144国人・+1.ROE△射.9予△一合6(のROA△ト17.ソニー・ミュージックエンⅸ益(12)、く諸の2筏く浮動株〉・絣:・く投信〉→聳疑株〉“ー","ー52れ8幻.1(7皿Dー7△10.0【株式】&40飛【株主1い名くな肥〉庸11、イアンドドライく區侃冾呂2,5冾Ⅱ己資本武井也8よ9本比1&ⅡSアセットマネジメント2ト2料石9Ⅱ幻(14響「、19DX.7よ【指標等】4肥〉工スファイプ}投資事業2S国人・+1.ニー・ミュージックエンⅸ益(12)、く諸の2筏く浮動株〉・絣:・く投信〉→聳疑株〉“ー",0
4256,4256.T,サインド,情報・通信業,theme_bodyleft,"ー 5 1 11 分 1 → 1 2 れ 幻 .1 ー 7 2 ー 47 コ 1 高 安 2 ト 認 7 87 13 ( 4 【 株 式 】 & 5 , 【 株 1 約 5 体 名 く 幻 コ 〉 庸 奥 司 00 ・ 、 高 ・ 也 0 ・ 00 幻 8 訂 5 4 , 射 1 SWC ・ ラ イ ア ン ト ・ オ ム ー Ⅱ 己 資 本 33 バ ス ・ ア カ ウ ン ト ( ) 15 ム 5 物 「 0 し 木 広 夢 3 本 カ ス ト プ イ ( [ 日 5 0 5 0 【 指 標 等 】 く 4 ・ 3 〉 佐 藤 啓 高 安 日 ・ ・ ROE 1 ・ 村 証 券 2 町 6 7 1 ⅸ 益 ( 幻 .3 ) 7 6 国 人 ・ 、 、 ー 0 チ ・ ・ 辮 脇 t) 高 櫺","ー5111分1→12れ幻.1ー72ー47コ1高安2ト認78713(4【株式】&5,【株1約5体名く幻コ〉庸奥司00・、高・也0・00幻8訂54,射1SWC・ライアント・オムーⅡ己資本33バス・アカウント()15ム5物「0し木広夢3本カストプイ([日5050【指標等】く4・3〉佐藤啓高安日・・ROE1・村証券2町671ⅸ益(幻.3)76国人・、、ー0チ・・辮脇t)高櫺","ー分1→12れ幻.1ー72ー47コ1高安2ト認(4【株式】&5,【株1約5体名く幻コ〉庸奥司00・、高・也0・00幻8訂54,射1SWC・ライアント・オムーⅡ己資本33バス・アカウント()15ム5物「0し木広夢3本カストプイ([日【指標等】く4・3〉佐藤啓高安日・・人・、、ー0チ・・辮脇t)高櫺",0
4258,4258.T,網屋,情報・通信業,theme_bodyleft,"ー 5 舸 → ー ー 7 【 株 式 】 & 1 .11 2 料 ー 飛 【 株 1 2 , 4 名 く な 肥 〉 庸 ] チ ャ ク ル Ⅱ 6 .2 Ⅱ 己 資 本 1 , ↓ 呂 引 は 4 ー 1 3 【 指 標 等 】 く 肥 〉 光 24 9 ー 響 「 1 1 BNY ・ GCM ク ラ イ ア ン ) 14 よ 3 2 4 幻 18 行 最 純 益 ( な 肥 ) 柵 , , , 予 , 鑿 艸 嘉 国 人 ・ + 7 コ 国","ー5舸→ーー7【株式】&1.112料ー飛【株12,4名くな肥〉庸]チャクルⅡ6.2Ⅱ己資本1,↓呂引は4ー13【指標等】く肥〉光249ー響「11BNY・GCMクライアン)14よ324幻18行最純益(な肥)柵,,,予,鑿艸嘉国人・+7コ国","ー5舸→ーー7【株式】&1.料ー飛【株12,4名くな肥〉庸]チャクルⅡ6.2Ⅱ己資本1,↓呂引は4ー13【指標等】く肥〉光ー響「11BNY・GCMクライアン)14よ幻18行最純益(な肥)柵,,,予,鑿艸嘉国人・+7コ国",0
4259,4259.T,エクサウィザーズ,情報・通信業,theme_bodyleft,"ー 7 2 れ 8 幻 .1 2 ト ー 5 第 → ー (115CD 6 叫 6 △ 236 △ 2 査 7 7 【 株 式 】 & 時 1 別 飛 【 株 主 盟 5 名 閉 コ 〉 庸 、 春 0 真 00 、 や - タ カ タ リ ス ト 8 9 生 3 > 而 い C ・ ラ イ ベ ー ト ・ リ ミ テ Ⅱ 己 資 本 4 : 892 坂 根 裕 3 4.4 ム 船 1 石 ⅱ 「 ァ イ エ ス シ ー エ ス 場 3 3 【 指 標 等 】 く 4 ・ 3 〉 事 業 ー へ 9 高 統 安 日 ・ ・ ROE な 脇 Ⅵ 響 幻 6 ム 5 ) 418 調 株 益 4 ー 1 1 最 純 益 ( .3 ) 訂 く 信 〉 1.9 、 ・ 定 国 人 ・ 、 、 "" チ ・ は 役 日 田 真 人 植 択","ー72れ8幻.12トー5第→ー(115CD6叫6△236△2査77【株式】&時1別飛【株主盟5名閉コ〉庸、春0真00、や-タカタリスト89生3>而いC・ライベート・リミテⅡ己資本4:892坂根裕34.4ム船1石ⅱ「ァイエスシーエス場33【指標等】く4・3〉事業ーへ9高統安日・・ROEな脇Ⅵ響幻6ム5)418調株益4ー11最純益(.3)訂く信〉1.9、・定国人・、、""チ・は役日田真人植択","ー72れ8幻.12トー5第→ー(CD6叫6△△2査77【株式】&時1別飛【株主盟5名閉コ〉庸、春0真00、や-タカタリスト89生3>而いC・ライベート・リミテⅡ己資本4:坂根裕34.4ム船1石ⅱ「ァイエスシーエス場33【指標等】く4・3〉事業ーへ9高統安日・・純益(.3)訂く信〉1.9、・定国人・、、""チ・は役日田真人植択",0
4260,4260.T,ハイブリッドテクノロジーズ,情報・通信業,theme_bodyleft,"21.1 2 ・ 1 2 ト 2 1 ー 5 ( り OA) 7 1 11 紵 0 70 657 1 4 4 高 安 日 ・ 2 引 9 4 肥 481 国 人 ・ + 1.4 国 : 4 ま 年 前 一 ) ー 7 韻 益 ( の 幻 9 く 外 国 〉 4 く 浮 動 株 月 3 コ 、 10 0 調 ー 株 益 ー よ 4 円 川 商 会 ROA 4 - ー PRDISGFEAC 11 ー ROE 7. 予 & BNY ・ GCMY ラ イ ア ン ト 肥 ( 1 ① 【 指 標 等 】 く 0 の 平 川 和 真 12 0 57 羇 記 資 本 夥 ジ ア 品 3 Ⅱ コ 務 く 02 生 3 > 工 ア ト リ ン ツ ソ ル テ ッ ク ・ イ ン ベ ス ト メ 1 【 株 式 】 & Ⅱ 爲 【 株 1 郵 , 376 名 く 幻 ①","21.12・12ト21ー5(りOA)7111紵070657144高安日・2引94肥481国人・+1.4国:4ま年前一)ー7韻益(の幻9く外国〉4く浮動株月3コ、100調ー株益ーよ4円川商会ROA4-ーPRDISGFEAC11ーROE7.予&BNY・GCMYライアント肥(1①【指標等】く0の平川和真12057羇記資本夥ジア品3Ⅱコ務く02生3>工アトリンツソルテック・インベストメ1【株式】&Ⅱ爲【株1郵,376名く幻①","21.12・12ト21ー5(りOA)紵高安日・2引94肥国人・+1.4国:4ま年前一)ー7韻益(の幻9く外国〉4く浮動株月3コ、調ー株益ーよ4円川商会等】く0の平川和真羇記資本夥ジア品3Ⅱコ務く02生3>工アトリンツソルテック・インベストメ1【株式】&Ⅱ爲【株1郵,名く幻①",0
4261,4261.T,アジアクエスト,情報・通信業,theme_bodyleft,"ー 7 1 & 1 21. 8 幻 .1 2 ト 2 料 ー 5 三 和 」 7 カ 00 ) 第 → ー .0 410 楽 天 本 比 ス タ ー テ ア IILD 4 2 Ⅱ 己 資 本 1 , 479 S B 一 証 券 11 一 生 3 > カ ス ト デ ィ ( 読 日 4 ー 川 D ア セ ッ ト マ ネ ジ メ ン ト 挑 井 純 47 ( 認 ① い 1 【 株 式 】 & 1 , 42 飛 【 株 主 ー く 幻 」 幻 庸 701 竹 中 6 14900 ー 「 1 マ ネ ッ ク ス 証 券 1 0 4 15 1 【 指 標 等 】 く ; 一 鶚 装 券 ー 1 ROA & 予 : 再 く 円 > 第 : 霧 勳 橆 : 最 益 ( 肥 ) 2 国 人 ・ 、 、 ト ・ 、 役 員 挑 井 純 物 田 / み ス ・","ー71&121.8幻.12ト2料ー5三和」7カ00)第→ー.0410楽天本比スターテアIILD42Ⅱ己資本1,479SB一証券11一生3>カストディ(読日4ー川Dアセットマネジメント挑井純47(認①い1【株式】&1,42飛【株主ーく幻」幻庸701竹中614900ー「1マネックス証券104151【指標等】く;一鶚装券ー1ROA&予:再く円>第:霧勳橆:最益(肥)2国人・、、ト・、役員挑井純物田/みス・","ー71&.8幻.12ト2料ー5三和」7カ00)第→ー.楽天本比スターテアIILD42Ⅱ己資本1,SB一証券11一生3>カストディ(読日4ー川Dアセットマネジメント挑井純47(認①い1【株式】&1,42飛【株主ーく幻」幻庸竹中ー「1マネックス証券【指標等】く;一鶚装券ー1人・、、ト・、役員挑井純物田/みス・",0
4262,4262.T,ニフティライフスタイル,情報・通信業,theme_wide,"東 ⑥ 翦 2 ト 加 . 3 → 2 い 2 囹 ー 24 3 ー 9 24 ー ー 7 6 【 株 式 】 6 , 俐 【 株 ド 44 く ① ニ ン テ ィ 5 ー 新 日 本 カ ス ト デ ィ 龜 ー 務 ) く 2 〉 市 木 ド lå ・ 郎 資 本 5 pRDßGFEAC き 比 事 ー 自 夜 房 5 4 4 3 【 指 標 等 】 〉 s B I 券 3 ROE ー 一 JPMSE ・ L瞋・U鴨(ロ ROA ー ン ) プ ラ ン チ EC 3","東⑥翦2ト加.3→2い2囹ー243ー924ーー76【株式】6,俐【株ド44く①ニンティ5ー新日本カストディ龜ー務)く2〉市木ドlå・郎資本5pRDßGFEACき比事ー自夜房5443【指標等】〉sBI券3ROEー一JPMSE・L瞋・U鴨(ロROAーン)プランチEC3","東⑥翦2ト加.3→2い2囹ーーーー76【株式】6,俐【株ド44く①ニンティ5ー新日本カストディ龜ー務)く2〉市木ドlå・郎資本5pRDßGFEACき比事ー自夜房【指標等】〉sBI券3)プランチEC3",0
4263,4263.T,サスメド,情報・通信業,theme_bodyleft,"ー 5 ( 0 A ー 7 7-0 7.6 1 2.11 1 東 G 2 ト 【 株 式 】 & 乢 7 【 株 ド 1 , 4 名 く な 肥 〉 庸 1 匯 既 を 野 太 郎 83 引 5 一 日 未 カ ス ト デ く 肥 生 3 > 日 本 マ ス タ 4 当 1 5 , 例 5 ス ズ ケ ン 70 4 」 Ⅱ 己 資 本 4 , 7 肥 第 吽 命 保 険 よ 4 高 安 1074 ( 1 物 「 18 2 1 ー ー 5 材 3 【 指 標 等 】 4 6 〉 村 証 券 15 ( の 調 株 益 52 1 最 純 益 ( 6 ) 1 国 人 ・ ~ 0 チ ・ ・ 役 1 ト 野 太","ー5(0Aー77-07.612.111東G2ト【株式】&乢7【株ド1,4名くな肥〉庸1匯既を野太郎83引5一日未カストデく肥生3>日本マスタ4当15,例5スズケン704」Ⅱ己資本4,7肥第吽命保険よ4高安1074(1物「1821ーー5材3【指標等】46〉村証券15(の調株益521最純益(6)1国人・~0チ・・役1ト野太","ー5(0Aー77-07..東G2ト【株式】&乢7【株ド1,4名くな肥〉庸1匯既を野太郎83引5一日未カストデく肥生3>日本マスタ4当15,例5スズケン」Ⅱ己資本4,7肥第吽命保険よ4高安(1物「ーー5材3【指標等】46〉村証券15(の調株益最純益(6)1国人・~0チ・・役1ト野太",1
4264,4264.T,セキュア,情報・通信業,theme_bodyleft,ー 例 和 肥 77 7 名 Z 一 緡 辰 昭 な 一 11 2 ネ 版 才 ネ ド 銀 フ 同 ロ 同 ロ 邦 ル ー 【 合 谷 谷 谷 合 プ 東 モ ラ く 金 債 】 聞 益 な 5 → 砌 0 高 ・ い 113 、 ー 1 1 ー ー ワ 1 ワ 1 6 ル ス,ー例和肥777名Z一緡辰昭な一112ネ版才ネド銀フ同ロ同ロ邦ルー【合谷谷谷合プ東モラく金債】聞益な5→砌0高・い113、ー11ーーワ1ワ16ルス,ー例和肥名Z一緡辰昭な一ネ版才ネド銀フ同ロ同ロ邦ルー【合谷谷谷合プ東モラく金債】聞益な5→砌0高・い、ー11ーーワ1ワ16ルス,0
4265,4265.T,Ｉｎｓｔｉｔｕｔｉｏｎ ｆｏｒ ａ Ｇｌｏｂａｌ Ｓｏｃｉｅｔｙ,情報・通信業,theme_bodyleft,"ー 5 2. 1 三 和 . カ ( 0 A ー 7 △ 5 ハ 本 比 力 い 投 資 業 合 13 Ⅱ 己 資 本 例 4 夏 ま イ / ペ ー シ ョ ン ・ イ ニ シ ア テ ィ 1 , 82 尾 田 “ 夫 5 1 生 3 > ウ ィ 芒 ス 4 1 j< 幻 コ 〉 庸 【 株 式 】 & 4 , 【 株 ド 1 均 る ~ 2 ト 2 料 2 国 人 8 ー 幻 7 4 料 46 体 力 ス ト ア イ ( 日 8 1. 4 1 【 指 標 等 】 1 く 4 ・ 3 〉 谷 木 資 7 韻 益 ( 幻 3 △ 21 柵 。 い 【 役 原 正 大 供 沖 甲 : 15 5 年 前 一 )","ー52.1三和.カ(0Aー7△5ハ本比力い投資業合13Ⅱ己資本例4夏まイ/ペーション・イニシアティ1,82尾田“夫51生3>ウィ芒ス41j<幻コ〉庸【株式】&4,【株ド1均る~2ト2料2国人8ー幻74料46体力ストアイ(日81.41【指標等】1く4・3〉谷木資7韻益(幻3△21柵。い【役原正大供沖甲:155年前一)","ー52.1三和.カ(0Aー7△5ハ本比力い投資業合13Ⅱ己資本例4夏まイ/ペーション・イニシアティ1,82尾田“夫51生3>ウィ芒ス41j<幻コ〉庸【株式】&4,【株ド1均る~2ト2料2国人8ー幻74料46体力ストアイ(日81.41【指標等】1く4・3〉谷木資7韻益(幻3△21柵。い【役原正大供沖甲:年前一)",0
4270,4270.T,ＢｅｅＸ,情報・通信業,theme_bodyleft,裕 10 0 ( ー っ っ っ っ ワ 1 1 一 511 ス プ 閉 ク ル 券 太 一 グ ー イ 太 毅 リ タ 券 平 券 ン ー ス 木 邊 バ デ ー ー ラ 一 野 天 も 国 信 俶 テ 広 護 サ 星 楽 世 外 投 -1 -1 安 Ⅱ 区 を 44 幻 、 9 6 6 ル ス,裕100(ーっっっっワ11一511スプ閉クル券太一グーイ太毅リタ券平券ンース木邊バデーーラ一野天も国信俶テ広護サ星楽世外投-1-1安Ⅱ区を44幻、966ルス,裕(ーっっっっワ11一スプ閉クル券太一グーイ太毅リタ券平券ンース木邊バデーーラ一野天も国信俶テ広護サ星楽世外投-1-1安Ⅱ区を44幻、ルス,0
4272,4272.T,日本化薬,化学,theme_wide,"ー 27 【 株 式 】 0 , 俐 【 株 ド コ 務 ) く 2 3 〉 市 ェ ス タ ー V 蘚 4 2,15* ノ ー ザ ン ・ ト ラ ス ト (AVFC) 日 本 マ ス タ ヨ ー 2A82 2. 2 24 ー 14 日 本 カ ス ト デ ィ 信 託 ー Ⅲ 70 有 4 印 こ UF 行 4 【 指 等 】 〉 常 銀 行 龕 安 統 日 ・ ROE ー 一 予 / ー ン ト ラ ス ト ( AV 糺 ) 24 3 ー 1 ROA 脇 ー ン ト リ ー テ ィ","ー27【株式】0,俐【株ドコ務)く23〉市ェスターV蘚42,15*ノーザン・トラスト(AVFC)日本マスタヨー2A822.224ー14日本カストディ信託ーⅢ70有4印こUF行4【指等】〉常銀行龕安統日・ROEー一予/ーントラスト(AV糺)243ー1ROA脇ーントリーティ","ー27【株式】0,俐【株ドコ務)く23〉市ェスターV蘚42,15*ノーザン・トラスト(AVFC)日本マスタヨー2A.ー14日本カストディ信託ーⅢ70有4印こUF行4【指等】〉常銀行龕安統日・",1
4274,4274.T,細谷火工,化学,theme_bodyleft,"ー 5 G3. : 5.8 ー 7 40 【 株 式 】 & 4 , 0 認 【 株 ド 490 名 く 幻 コ 10.4 戸 年 0 、 ( 0 年 満 、 ) 0 チ 最 純 益 ( 21 ① 3 14 1 2 ー 4 一 41 ROA 脇 予 & く 円 > 4 ・ い 勳 橆 、 1 14 4 肥 【 指 標 等 】 く 肥 43 〉 継 谷 物 砌 日 油 10 Ⅱ ム 9 13 3 17 4.2 17 42 17 4 コ ( ) Ⅱ 己 資 本 3 , 例 8 継 谷 亮 9 公 , ( 7 聞 ) 肥 生 3 > 自 れ 共 栄","ー5G3.:5.8ー740【株式】&4,0認【株ド490名く幻コ10.4戸年0、(0年満、)0チ最純益(21①31412ー4一41ROA脇予&く円>4・い勳橆、1144肥【指標等】く肥43〉継谷物砌日油10Ⅱム9133174.21742174コ()Ⅱ己資本3,例8継谷亮9公,(7聞)肥生3>自れ共栄","ー5G3.:5.8ー【株式】&4,0認【株ド名く幻コ10.4戸年0、(0年満、)0チ最純益(21①ー4一41等】く肥43〉継谷物砌日油10Ⅱム.コ()Ⅱ己資本3,例8継谷亮9公,(7聞)肥生3>自れ共栄",0
4275,4275.T,カーリット,化学,theme_bodyleft,"& 4 ま 5 ー 7 日 本 カ ス ト ア イ 信 託 冂 1 阪 日 本 マ ス ヨ 1 90 ) 【 株 式 】 & 0 飛 【 株 第 丿 幻 閉 コ 〉 庸 1 よ 1 2 1 川 ) 1 8 コ 4 励 幻 阜 Ⅱ 己 資 本 : 行 5 日 本 カ ス デ ィ 信 託 ロ ( み OA) 高 安 ま 比 , , す 0 銀 ) ム 長 、 応 , 70 10 9 6 ( 3 響 「 1 ' 0 四 日 ・ カ ス ト プ イ 信 出 」 側 例 い 【 指 標 等 】 く '4.3 〉 芙 総 今 リ ー ス 52 幻 1 幻 高 安 日 ・ ROE 富 ー 予 7 ー 東 、 い : 業 9 1 3 調 株 益 戸 年 0 、 ( 0 年 満 、 0 ) 、 0 チ . 1 子 洋 文 . 書 川 . ⅱ リ 史 岡 ・ 人","&4ま5ー7日本カストアイ信託冂1阪日本マスヨ190)【株式】&0飛【株第丿幻閉コ〉庸1よ121川)18コ4励幻阜Ⅱ己資本:行5日本カスディ信託ロ(みOA)高安ま比,,す0銀)ム長、応,701096(3響「1'0四日・カストプイ信出」側例い【指標等】く'4.3〉芙総今リース52幻1幻高安日・ROE富ー予7ー東、い:業913調株益戸年0、(0年満、0)、0チ.1子洋文.書川.ⅱリ史岡・人","&4ま5ー7日本カストアイ信託冂1阪日本マスヨ)【株式】&0飛【株第丿幻閉コ〉庸1よ川)18コ4励幻阜Ⅱ己資本:行5日本カスディ信託ロ(みOA)高安ま比,,す0銀)ム長、応,(3響「1'0四日・カストプイ信出」側例い【指標等】く'4.3〉芙総今リース52幻1幻高安日・(0年満、0)、0チ.1子洋文.書川.ⅱリ史岡・人",0
4284,4284.T,ソルクシーズ,情報・通信業,theme_bodyleft,"ー 5 恠 0 ー 7 9.0 93 【 株 式 】 & 飛 【 株 , 440 名 く な 肥 〉 庸 .11 1 0 ト 第 】 い 1 1 SBI IILD 4 一 儀 0 ( 7 り ・ 備 ー ビ ッ ト ・ エ イ % 4 9 分 1 → 1 1 1 一 生 3 〉 叮 社 ( 自 卩 ① 4 & 皆 己 資 本 ; 本 リ 曼 タ イ 日 1 4 : 0 414 1 4 【 指 標 等 】 く 肥 〉 G 証 券 高 安 日 ・ ROE 1 旧 カ セ イ ス パ ン ク ・ ク イ ン テ ッ ト ( ル 2 3 ー ROA 予 4 ク ス ) UC 灯 ( ー ① 3 石 1 調 ー 株 益 315 ~ 。 を 驪 韆 響 戸 年 0 、 ( 0 年 満 ~ 、 ) 0 0 チ","ー5恠0ー79.093【株式】&飛【株,440名くな肥〉庸.1110ト第】い11SBIIILD4一儀0(7り・備ービット・エイ%49分1→111一生3〉叮社(自卩①4&皆己資本;本リ曼タイ日14:041414【指標等】く肥〉G証券高安日・ROE1旧カセイスパンク・クインテット(ル23ーROA予4クス)UC灯(ー①3石1調ー株益315~。を驪韆響戸年0、(0年満~、)00チ","ー5恠0ー79.【株式】&飛【株,名くな肥〉庸.ト第】い11SBIIILD4一儀0(7り・備ービット・エイ%49分1→一生3〉叮社(自卩①4&皆己資本;本リ曼タイ日14:【指標等】く肥〉G証券高安日・ー5~。を驪韆響戸年0、(0年満~、)00チ",0
4286,4286.T,ＣＬホールディングス,サービス業,theme_bodyleft,ー 7 広 肥 . 1 例 → ー → ー 5 ー 1 → ー 1 1 東 S 0 ト 1 仕 9 2 1 1 阪 ジ ェ イ ユ ー 4 【 株 式 】 & 10 飛 【 株 ド 1 凡 名 く な 肥 〉 庸 4 ー 響 「 ま SMBCII 以 券 19 朝 1 【 指 標 等 】 く 0 肥 〉 長 谷 川 雑 志 Ⅱ ( ー ① 高 統 安 日 ・ ROE & 予 1 圓 ー く 円 > ー : 勳 橆 勢 に 、 2 ー 9 行 ー 納 1 11 調 ー 株 益 . ⅸ 益 ( な 肥 ) 引 0 【 役 員 内 川 淳 ・ 郎 贓 米 14 1 8 戸 年 、 ( 0 年 高 00 、 ) 、 之 0 チ ・ ・ 村 満 部 l:• ・ 訂 0 チ ・ ・ 山 誠 ロ ト 小 西 秀 央 石,ー7広肥.1例→ー→ー5ー1→ー11東S0ト1仕9211阪ジェイユー4【株式】&10飛【株ド1凡名くな肥〉庸4ー響「まSMBCII以券19朝1【指標等】く0肥〉長谷川雑志Ⅱ(ー①高統安日・ROE&予1圓ーく円>ー:勳橆勢に、2ー9行ー納111調ー株益.ⅸ益(な肥)引0【役員内川淳・郎贓米1418戸年、(0年高00、)、之0チ・・村満部l:•・訂0チ・・山誠ロト小西秀央石,ー7広肥.1例→ー→ー5ー1→ー11東S0ト1仕阪ジェイユー4【株式】&10飛【株ド1凡名くな肥〉庸4ー響「まSMBCII以券19朝1【指標等】く0肥〉長谷川雑志Ⅱ(ー①高統安日・納調ー株益.ⅸ益(な肥)引0【役員内川淳・郎贓米戸年、(0年高00、)、之0チ・・村満部l:•・訂0チ・・山誠ロト小西秀央石,0
4287,4287.T,ジャストプランニング,情報・通信業,theme_bodyleft,"8 9.4 . 例 → 例 . → ー 8 舸 → ー 17. . 舸 → 24 Ⅱ 己 資 本 3 ー ド 3 町 8 缺 圏 421 阜 ・ 一 > オ ー ジ ス 総 研 1 幻 lO. 0 4 .2 4 ま ー MY ホ ー ル デ ィ ン グ ス 1 1 【 株 式 】 & 7 【 株 爲 45 名 く 既 1> 高 安 ま 比 ー , 0 物 嚇 純 を に 国 0 ト 期 ( 3 1 【 指 標 等 】 く 4 ・ 1> 吉 高 安 日 ・ ・ ROE 刊 圓 ー 16 2 14 一 2 3 幻 4 よ 21 調 ー 株 益 9 幻 最 益 ( 14.1) 戸 年 、 ( 0 年 満 、 ) ー . 圧 甲 井 芸","89.4.例→例.→ー8舸→ー17..舸→24Ⅱ己資本3ード3町8缺圏421阜・一>オージス総研1幻lO.04.24まーMYホールディングス11【株式】&7【株爲45名く既1>高安ま比ー,0物嚇純をに国0ト期(31【指標等】く4・1>吉高安日・・ROE刊圓ー16214一23幻4よ21調ー株益9幻最益(14.1)戸年、(0年満、)ー.圧甲井芸","89.4.例→例.→ー8舸→ー17..舸→24Ⅱ己資本3ード3町8缺圏阜・一>オージス総研1幻lO.04.24まーMYホールディングス11【株式】&7【株爲45名く既1>高安ま比ー,0物嚇純をに国0ト期(31【指標等】く4・1>吉高安日・・9幻最益(14.1)戸年、(0年満、)ー.圧甲井芸",0
4288,4288.T,アズジェント,情報・通信業,theme_bodyleft,"、 も ー 0 ( ー 、 も 4 4 4 っ 2 っ 加 帥 名 - ト 一 ン 工 洋 充 ク 博 券 券 行 司 議 0 以 本 田 冶 ビ 辺 大 村 田 木 国 信 【 杉 ム , 最 ← 護 野 原 鈴 5 8 6 安 6 凵 安 544 ー 引 ー 5 ー △ 10.0 例 . 知 . 0 ) 14 ・ 4 → ー 17. 東 S 0 ト 2","、もー0(ー、も444っ2っ加帥名-ト一ン工洋充ク博券券行司議0以本田冶ビ辺大村田木国信【杉ム,最←護野原鈴586安6凵安544ー引ー5ー△10.0例.知.0)14・4→ー17.東S0ト2","、もー0(ー、もっ2っ加帥名-ト一ン工洋充ク博券券行司議0以本田冶ビ辺大村田木国信【杉ム,最←護野原鈴安6凵安ー引ー5ー△10.0例.知.0)14・4→ー17.東S0ト2",0
4290,4290.T,プレステージ・インターナショナル,サービス業,theme_bodyleft,"ー 7 1 1 1 1 2 れ 8 東 P 3 例 → 製 物 出 仕 1 f0-O 【 株 式 】 & 14676 【 株 1 3 , 名 く 幻 ① 1 匯 既 タ マ ガ ミ イ ン タ ー ナ シ ョ 1 阜 Ⅱ 己 資 本 , 1 ー ) ア カ ウ ン ト 繝 ( 1 安 ま 比 0 ・ 、 、 本 = ← デ 社 景 00 甌 、 0 7 衄 8 物 「 訂 ノ ー し 気 UK に 田 1 【 指 標 等 】 く 4 ・ 3 〉 お 乢 皿 ℃ T 既 5 高 統 安 日 ・ ROE 1 よ 予 12 ノ ル ウ ェ ー 政 府 3 ム 5 2 6 6 加 71 ROA & 予 7 ー 野 村 信 第 ム 旧 幻 4 ム ー 7 4 51 調 ー 株 益 4 Ⅱ フ ィ リ テ イ ロ ー プ イ 例 5 41 最 純 益 ( 幻 .3 ) 5 , 21 ス ド ス ッ ク F イ の ・ 和 チ ・ TC ク ラ イ ア ン ト 2 ( 1","ー711112れ8東P3例→製物出仕1f0-O【株式】&14676【株13,名く幻①1匯既タマガミインターナショ1阜Ⅱ己資本,1ー)アカウント繝(1安ま比0・、、本=←デ社景00甌、07衄8物「訂ノーし気UKに田1【指標等】く4・3〉お乢皿℃T既5高統安日・ROE1よ予12ノルウェー政府3ム5266加71ROA&予7ー野村信第ム旧幻4ムー7451調ー株益4Ⅱフィリテイロープイ例541最純益(幻.3)5,21スドスックFイの・和チ・TCクライアント2(1","ーれ8東P3例→製物出仕1f0-O【株式】&【株13,名く幻①1匯既タマガミインターナショ1阜Ⅱ己資本,1ー)アカウント繝(1安ま比0・、、本=←デ社景00甌、07衄8物「訂ノーし気UKに田1【指標等】く4・3〉お乢皿℃T既5高統安日・1株益4Ⅱフィリテイロープイ例最純益(幻.3)5,21スドスックFイの・和チ・TCクライアント2(1",0
